Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Tax Year
606550,"7423DQ 6 9,P10    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,94100,58500,0,152600,414 SUNSET BLVD. N.W.,Land    R - Residential,,2018
606560,"7423DQ 6 10,11    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,94100,160100,0,254200,416 SUNSET BLVD. N.W.,Land    R - Residential,,2018
606570,"7423DQ 6 12,13    SE-12-20-3-5    5,940 Sq. Feet",T,2,Residential,I  Individual,94100,132400,0,226500,418 SUNSET BLVD. N.W.,Land    R - Residential,,2018
606580,"7423DQ 6 13-15    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,102100,107500,0,209600,420 SUNSET BLVD. N.W.,Land    R - Residential,,2018
606590,"7423DQ 6 15,16    SE-12-20-3-5    7,080 Sq. Feet",T,2,Residential,I  Individual,98900,149700,0,248600,422 SUNSET BLVD. N.W.,Land    R - Residential,,2018
607010,"3138FM 7 10    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,236200,0,331000,151 JOHN ST. N.W.,Land    R - Residential,,2018
607020,"3138FM 7 11,12    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,112800,201300,0,314100,418 WINDSOR AVE. NW,Land    R - Residential,,2018
607030,"3138FM 7 13,14    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,112800,145200,0,258000,412 WINDSOR AVE. N.W.,Land    R - Residential,,2018
607040,"3138FM 7 15,16    SE-12-20-3-5    9,600 Sq. Feet",T,2,Residential,I  Individual,108500,215000,0,323500,410 WINSOR AVE. N.W.,Land    R - Residential,,2018
607050,"3138FM 7 16,17    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,103900,191600,0,295500,408 WINDSOR AVE. N.W.,Land    R - Residential,,2018
607060,"3138FM 7 18    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,72700,0,167500,406 WINDSOR AVE. NW,Land    R - Residential,,2018
607070,"3138FM 7 19    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,87600,87300,0,174900,404 WINDSOR AVE. N.W.,Land    R - Residential,,2018
607080,"3138FM 7 20    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,84700,210400,0,295100,402 WINDSOR AVE. N.W.,Land    R - Residential,,2018
607510,"7556JK 7 1    SE-12-20-3-5    8,880 Sq. Feet",T,2,Residential,I  Individual,105700,188500,0,294200,401 EDGAR AVE. N.W.,Land    R - Residential,,2018
607520,"7556JK 7 2    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,103900,175300,0,279200,403 EDGAR AVE. N.W.,Land    R - Residential,,2018
607530,"7556JK 7 3    SE-12-20-3-5    7,800 Sq. Feet",T,2,Residential,I  Individual,101600,185000,0,286600,405 EDGAR AVE. N.W.,Land    R - Residential,,2018
607540,"7556JK 7 4    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,99400,176900,0,276300,407 EDGAR AVE. N.W.,Land    R - Residential,,2018
607550,"7556JK 7 5    SE-12-20-3-5    7,800 Sq. Feet",T,2,Residential,I  Individual,101600,157800,0,259400,409 EDGAR AVE. N.W.,Land    R - Residential,,2018
607560,"7556JK 7 6    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,99400,193800,0,293200,411 EDGAR AVE. N.W.,Land    R - Residential,,2018
607570,"7556JK 7 7    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,103900,254200,0,358100,413 EDGAR AVE. N.W.,Land    R - Residential,,2018
607580,"7556JK 7 8    SE-12-20-3-5    8,880 Sq. Feet",T,2,Residential,I  Individual,105700,192100,0,297800,415 EDGAR AVE. N.W.,Land    R - Residential,,2018
608010,"3603FD 8 1    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,197500,0,292300,124 GEORGE ST. N.W.,Land    R - Residential,,2018
608020,"3603FD 8 2    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,152100,0,246900,304 WINDSOR AVE. N.W.,Land    R - Residential,,2018
608030,"3603FD 8 3,4    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,112800,142300,0,255100,306 WINDSOR AVE. N.W.,Land    R - Residential,,2018
608040,"3603FD 8 5,6    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,112800,195000,0,307800,310 WINDSOR AVE. N.W.,Land    R - Residential,,2018
608050,"3603FD 8 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,89700,0,184500,314 WINDSOR AVE. N.W.,Land    R - Residential,,2018
608060,"3603FD 8 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,40200,0,135000,316 WINDSOR AVE. N.W.,Land    R - Residential,,2018
608070,"3603FD 8 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,204100,0,298900,318 WINDSOR AVE. N.W.,Land    R - Residential,,2018
608075,"3603FD 8 10    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,283100,0,377900,320 Windsor Ave NW,Land    R - Residential,,2018
608080,"3603FD 8 11    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,260400,0,355200,322 WINDSOR AVE. N.W.,Land    R - Residential,,2018
608100,"3603FD 8 12    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94800,213700,0,308500,324 WINDSOR AVE. NW,Land    R - Residential,,2018
608110,"3603FD 8 13    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,99400,93600,0,193000,326 WINDSOR AVE. N.W.,Land    R - Residential,,2018
608120,"1236FK 8 14    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,112800,180000,0,292800,301 EDGAR AVE. N.W.,Land    R - Residential,,2018
608130,"5676JK 8 15    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,106200,161700,0,267900,305 EDGAR AVE. N.W.,Land    R - Residential,,2018
608140,"5676JK 8 16    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,106200,197300,0,303500,307 EDGAR AVE. N.W.,Land    R - Residential,,2018
608150,"5676JK 8 17    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,103900,185500,0,289400,309 EDGAR AVE. N.W.,Land    R - Residential,,2018
608160,"5676JK 8 18    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,99400,183000,0,282400,311 EDGAR AVE. N.W.,Land    R - Residential,,2018
608170,"5676JK 8 19    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,103900,199500,0,303400,313 EDGAR AVE. NW,Land    R - Residential,,2018
608180,"5676JK 8 20    SE-12-20-3-5    8,100 Sq. Feet",T,2,Residential,I  Individual,102800,146800,0,249600,315 EDGAR AVE. N.W.,Land    R - Residential,,2018
608185,"5676JK 8 21    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,106200,166700,0,272900,317 EDGAR AVE. N.W.,Land    R - Residential,,2018
608190,"5676JK 8 22    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,106200,261200,0,367400,319 EDGAR AVE. N.W.,Land    R - Residential,,2018
609010,"3603FD 9 1    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,66900,0,152900,202 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609020,"3603FD 9 2    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,141100,0,227100,204 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609030,"3603FD 9 E42'3    SE-12-20-3-5    5,040 Sq. Feet",T,2,Residential,I  Individual,75500,76500,0,152000,206 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609040,"3603FD 9 W3,4    SE-12-20-3-5    6,960 Sq. Feet",T,2,Residential,I  Individual,89300,191300,0,280600,208 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609050,"3603FD 9 5    SE-12-20-3-5    6,960 Sq. Feet",T,2,Residential,I  Individual,89300,190600,0,279900,210 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609060,"3603FD 9 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,127200,0,213200,212 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609070,"3603FD 9 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,81300,0,167300,214 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609075,"3603FD 9 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,94600,240800,0,335400,216 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609080,"3603FD 9 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,246600,0,332600,218 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609090,"3603FD 9 E10    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,55500,148300,0,203800,220A WINDSOR AVE. N.W.,Land    R - Residential,,2018
609100,"3603FD 9 W10    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,55500,141100,0,196600,220B WINDSOR AVE. N.W.,Land    R - Residential,,2018
609110,"3603FD 9 E11    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,55500,141500,0,197000,222A WINDSOR AVE. N.W.,Land    R - Residential,,2018
609120,"3603FD 9 W11    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,55500,138600,0,194100,222B WINDSOR AVE. N.W.,Land    R - Residential,,2018
609130,"3603FD 9 12,13    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,117300,147100,0,264400,224 WINDSOR AVE. N.W.,Land    R - Residential,,2018
609150,"3603FD 9 14    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,150200,0,236200,225 EDGAR AVE. N.W.,Land    R - Residential,,2018
609160,"3603FD 9 W15    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,51000,109300,0,160300,223B EDGAR AVE. N.W.,Land    R - Residential,,2018
609170,"3603FD 9 E15    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,51000,107000,0,158000,223A EDGAR AVE. N.W.,Land    R - Residential,,2018
609175,"3603FD 9 16    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,181200,0,267200,221 Edgar Avenue N.W.,Land    R - Residential,,2018
609180,"3603FD 9 17    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,167800,0,253800,219 EDGAR AVE. N.W.,Land    R - Residential,,2018
609190,"3603FD 9 18    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,167700,0,253700,217 EDGAR AVE. N.W.,Land    R - Residential,,2018
609200,"3603FD 9 19    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,189200,0,275200,215 EDGAR AVE. NW,Land    R - Residential,,2018
609210,"3603FD 9 20    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,171700,0,257700,213 EDGAR AVE. N.W.,Land    R - Residential,,2018
609220,"3603FD 9 21    SE-12-20-3-5    6,960 Sq. Feet",T,2,Residential,I  Individual,89300,95800,0,185100,211 EDGAR AVE. N.W.,Land    R - Residential,,2018
609230,"3603FD 9 22    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,45900,0,131900,209 EDGAR AVE. NW,Land    R - Residential,,2018
609240,"3603FD 9 23    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,105100,0,191100,207 EDGAR AVE. N.W.,Land    R - Residential,,2018
609250,"3603FD 9 24    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,105500,0,191500,205 EDGAR AVE. N.W.,Land    R - Residential,,2018
609260,"3603FD 9 25    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,213100,0,299100,203 EDGAR AVE. N.W.,Land    R - Residential,,2018
609270,"3603FD 9 26    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,203800,0,289800,136 HUBERT ST. N.W.,Land    R - Residential,,2018
610010,"1236FK 10 1    SE-12-20-3-5    4,680 Sq. Feet",T,2,Residential,I  Individual,71600,176000,0,247600,102 WINDSOR AVE. N.W.,Land    R - Residential,,2018
610020,"1236FK 10 2    SE-12-20-3-5    4,680 Sq. Feet",T,2,Residential,I  Individual,78900,35400,0,114300,104 WINDSOR AVE. N.W.,Land    R - Residential,,2018
610030,"1236FK 10 3    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,106000,0,192000,106 WINDSOR AVE. N.W.,Land    R - Residential,,2018
610040,"1236FK 10 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,164300,0,250300,108 WINDSOR AVE. N.W.,Land    R - Residential,,2018
610050,"1236FK 10 5    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,170100,0,256100,110 WINDSOR AVE. N.W.,Land    R - Residential,,2018
610060,"1236FK 10 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,70600,0,156600,112 WINDSOR AVE. N.W.,Land    R - Residential,,2018
610070,"1236FK 10 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,225400,0,311400,114 WINDSOR AVE. N.W.,Land    R - Residential,,2018
610080,"1236FK 10 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,89500,0,175500,133 EDGAR AVE. N.W.,Land    R - Residential,,2018
610090,"1236FK 10 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,84900,0,170900,129 EDGAR AVE. N.W.,Land    R - Residential,,2018
610100,"1236FK 10 10    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,35400,0,121400,125 EDGAR AVE. N.W.,Land    R - Residential,,2018
610110,"1236FK 10 11    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,I  Individual,69700,81700,0,151400,121 EDGAR AVE. N.W.,Land    NR - Non Residential,,2018
610115,"9311440 0 1    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,75800,169100,0,244900,109 EDGAR AVE. N.W.,Land    R - Residential,,2018
610120,"9311440 0 2    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,75800,169100,0,244900,111 EDGAR AVE. N.W.,Land    R - Residential,,2018
610125,"9311440 0 3    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,75800,169100,0,244900,113 EDGAR AVE. N.W.,Land    R - Residential,,2018
610130,"9311440 0 4    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,75800,169100,0,244900,115 EDGAR AVE. N.W.,Land    R - Residential,,2018
611010,"2229EW 11 1    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,213400,0,300500,202 EDGAR AVE. N.W.,Land    R - Residential,,2018
611020,"9911741 11 25    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,86000,176800,0,262800,204 EDGAR AVE. N.W.,Land    R - Residential,,2018
611025,"9911741 11 26    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,68800,20000,0,88800,206 EDGAR AVE. N.W.,Land    R - Residential,,2018
611030,"3603FD 11 3    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,74400,0,161500,208 EDGAR AVE. N.W.,Land    R - Residential,,2018
611040,"3603FD 11 4    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,174700,0,261800,210 EDGAR AVE. N.W.,Land    R - Residential,,2018
611050,"3603FD 11 5    SE-12-20-3-5    7,310 Sq. Feet",T,2,Residential,I  Individual,90600,122700,0,213300,212 EDGAR AVE. N.W.,Land    R - Residential,,2018
611060,"3603FD 11 6    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,53500,0,140600,214 EDGAR AVE. N.W.,Land    R - Residential,,2018
611070,"3603FD 11 7    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,91800,0,178900,216 EDGAR AVE. N.W.,Land    R - Residential,,2018
611080,"3603FD 11 8    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,82200,0,169300,218 EDGAR AVE. N.W.,Land    R - Residential,,2018
611090,"3603FD 11 9    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,71700,0,158800,220 EDGAR AVE. N.W.,Land    R - Residential,,2018
611100,"3603FD 11 10    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,178000,0,265100,222 EDGAR AVE. N.W.,Land    R - Residential,,2018
611110,"3603FD 11 11    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,132500,0,219600,224 EDGAR AVE. NW,Land    R - Residential,,2018
611120,"3603FD 11 12    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,87100,178500,0,265600,226 EDGAR AVE. N.W.,Land    R - Residential,,2018
611130,"3603FD 11 13,14    SE-12-20-3-5    12,900 Sq. Feet",T,2,Residential,I  Individual,113800,233000,0,346800,227 GEORGE ST. N.W.,Land    R - Residential,,2018
611140,"3603FD 11 15    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,87600,203800,0,291400,221 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611150,"3603FD 11 16    SE-12-20-3-5    7,480 Sq. Feet",T,2,Residential,I  Individual,91100,204700,0,295800,219 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611160,"3603FD 11 17    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,87600,160200,0,247800,217 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611170,"3603FD 11 18    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,87600,196900,0,284500,215 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611180,"3603FD 11 W19    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,55600,120500,0,176100,213B FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611190,"3603FD 11 E19    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,55600,112400,0,168000,213A FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611200,"3603FD 11 20,P21    SE-12-20-3-5    9,100 Sq. Feet",T,2,Residential,I  Individual,96700,207000,0,303700,211 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611210,"3603FD 11 E21    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,87600,108800,0,196400,209 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611220,"3603FD 11 22    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,87600,119900,0,207500,207 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611230,"3603FD 11 23    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,76800,162100,0,238900,205 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611240,"3603FD 11 24A    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,76800,62800,0,139600,203 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
611250,"2229EW 11 24    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,87600,208100,0,295700,201 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612000,"1236FK 12 1    SE-12-20-3-5    12,600 Sq. Feet",T,2,Residential,I  Individual,125000,108000,0,233000,302 EDGAR AVE. NW,Land    R - Residential,,2018
612010,"1236FK 12 14    SE-12-20-3-5    12,900 Sq. Feet",T,2,Residential,I  Individual,114000,177400,0,291400,301 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612020,"5676JK 12 2    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,107900,210800,0,318700,306 EDGAR AVE. N.W.,Land    R - Residential,,2018
612030,"5676JK 12 3    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,107900,189800,0,297700,308 EDGAR AVE. N.W.,Land    R - Residential,,2018
612040,"5676JK 12 4    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,105500,177400,0,282900,310 EDGAR AVE. N.W.,Land    R - Residential,,2018
612050,"5676JK 12 5    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,100700,191000,0,291700,312 EDGAR AVE. N.W.,Land    R - Residential,,2018
612060,"5676JK 12 6    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,105500,185500,0,291000,314 EDGAR AVE. N.W.,Land    R - Residential,,2018
612070,"5676JK 12 7    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,100700,150900,0,251600,316 EDGAR AVE. N.W.,Land    R - Residential,,2018
612080,"5676JK 12 8    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,107900,204800,0,312700,318 EDGAR AVE. N.W.,Land    R - Residential,,2018
612090,"5676JK 12 9    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,107900,173000,0,280900,320 EDGAR AVE. N.W.,Land    R - Residential,,2018
612100,"7610001 12 1    SE-12-20-3-5    8,390 Sq. Feet",T,2,Residential,I  Individual,103900,246400,0,350300,305 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612110,"7610001 12 2    SE-12-20-3-5    7,740 Sq. Feet",T,2,Residential,I  Individual,101400,204600,0,306000,307 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612120,"7610001 12 3    SE-12-20-3-5    7,740 Sq. Feet",T,2,Residential,I  Individual,101400,207600,0,309000,309 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612130,"7610001 12 4    SE-12-20-3-5    7,210 Sq. Feet",T,2,Residential,I  Individual,99400,254700,0,354100,311 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612140,"7610001 12 5    SE-12-20-3-5    6,240 Sq. Feet",T,2,Residential,I  Individual,95700,214900,0,310600,313 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612150,"7610001 12 6    SE-12-20-3-5    8,610 Sq. Feet",T,2,Residential,I  Individual,104700,220900,0,325600,315 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612160,"7610001 12 7    SE-12-20-3-5    7,100 Sq. Feet",T,2,Residential,I  Individual,99000,201800,0,300800,317 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612170,"7610001 12 8    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,88600,221800,0,310400,316 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612180,"7610001 12 9    SE-12-20-3-5    8,830 Sq. Feet",T,2,Residential,I  Individual,105600,229300,0,334900,314 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612190,"7610001 12 10    SE-12-20-3-5    6,140 Sq. Feet",T,2,Residential,I  Individual,95300,223800,0,319100,312 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612200,"7610001 12 11    SE-12-20-3-5    7,190 Sq. Feet",T,2,Residential,I  Individual,99300,226900,0,326200,310 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612210,"7610001 12 12    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,99400,150200,0,249600,308 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612220,"7610001 12 13    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,97100,185400,0,282500,306 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612230,"7610001 12 14    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,103900,207000,0,310900,304 FRONTENAC AVE. N.W.,Land    R - Residential,,2018
612240,"7610001 12 15    SE-12-20-3-5    9,730 Sq. Feet",T,2,Residential,I  Individual,109000,236200,0,345200,305 ROYAL AVE. N.W.,Land    R - Residential,,2018
